Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_ClientAddress,canonical_End,canonical_Start,canonical_Industry,canonical_Lobbyist,canonical_Client
741,0.879757239268,2014-06-27,2015-06-27,Alexandra Jashinsky,"Trilogy Enterprises, Incorporated ",Property Owner,"6011 West Courtyard Drive
Austin, Texas 78730
(30.35503753000006, -97.79712150699999)","b'6011 west courtyard drive austin, texas 78730 (30.354363, -97.797703)'",b'2016-06-26',b'2015-06-27',b'property owner',b'nikelle meade',"b'trilogy enterprises, incorporated'"
723,0.91948668162,2014-06-27,2015-06-27,Alexandra Jashinsky,V & S Enterprises,Commercial Real Property Management,"P. O. Box 6110
Austin, Texas 78761
(30.333402110000065, -97.69892717699997)","b'p. o. box 6110 austin, texas 78761'",b'2016-06-26',b'2015-06-27',b'commercial real property management',b'alison gardner',b'v & s enterprises'
408,0.895795355241,2014-06-27,2015-06-27,Alexandra Jashinsky,Versa Development,Property Owner,"4733 College Park, Suite 200
San Antonio, Texas 78249
(29.58727337700003, -98.57919382799997)","b'4733 college park, suite 200 san antonio, texas 78249 (29.587387, -98.579335)'",b'2016-06-26',b'2015-06-27',b'property owner',b'alison gardner',b'versa development'
512,0.865923911333,2014-04-25,2015-04-25,Nikelle Meade,"Sandstone Ventures, LLC",Developer,"148 Cibolo Ridge Trail
Boerne, Texas 78015
(29.772607469000036, -98.66346919899996)","b'148 cibolo ridge trail boerne, texas 78015 (29.773542, -98.664051)'",b'2016-04-23',b'2015-06-27',b'developer',b'nikelle meade',"b'sandstone ventures, llc'"
410,0.914037516484,2014-06-27,2015-06-27,Alexandra Jashinsky,"Zilker Park Residences Partners, L.P.",Land Development Company,"P.O. Box 684707
Austin, Texas 78768
(30.268192267000074, -97.74662664699997)","b'p.o. box 684707 austin, texas 78768'",b'2016-06-26',b'2015-06-27',b'land development company',b'nikelle meade',"b'zilker park residences partners, l.p.'"
49,0.903549041067,2014-07-09,2015-07-09,Stephen Rye,Republic Services of Austin,Real,"3424 FM 973
Austin, Texas 78617
(30.20026188500003, -97.64008047499999)","b'3424 fm 973 austin, texas 78617 (30.20026188500003, -97.64008047499999)'",b'2016-01-12',b'2015-01-12',b'real',b'stephen drenner',b'republic services of austin'
505,0.939100245635,2014-07-09,2015-07-09,Stephen Rye,Artesia Real Estate,Real Estate,"301 Chicon, Unit F
Austin, Texas 78702
(30.25907780500006, -97.72367275999994)","b'301 chicon, unit f austin, texas 78702 (30.25907780500006, -97.72367275999994)'",b'2016-01-12',b'2015-01-12',b'real estate',b'stephen drenner',b'artesia real estate'
41,0.939903259277,2014-07-09,2015-07-09,Stephen Rye,Honokea Surf Parks,Real Estate,"301 Chicon, Unit B
Austin, Texas 78702
(30.25907780500006, -97.72367275999994)","b'301 chicon, unit b austin, texas 78702 (30.25907780500006, -97.72367275999994)'",b'2016-01-12',b'2015-01-12',b'real estate',b'stephen drenner',b'honokea surf parks'
500,0.945992708206,2014-07-09,2015-07-09,Stephen Rye,Circle C Homeowners Association,,"PO Box 163541
Austin, Texas 78716
(30.273063018000073, -97.79850601299995)","b'po box 163541 austin, texas 78716 (30.273063018000073, -97.79850601299995)'",b'2015-07-09',b'2014-07-09',b'',b'stephen drenner',b'circle c homeowners association'
955,0.887675687671,2014-07-09,2015-07-09,Amanda Swor,16 Piggybank Ltd.,Real Estate,"8300 big View Drive
Austin, Texas 78730
(30.35123615300006, -97.86991691099996)","b'8300 big view drive austin, texas 78730 (30.35119, -97.869972)'",b'2016-07-20',b'2015-07-21',b'real estate',b'amanda swor',b'16 piggybank ltd.'
474,0.879483568668,2014-07-09,2015-07-09,Amanda Swor,"2208 Lake Austin, LLC ",Real Estate,"1504 Aquarena Springs Dr
San Marcos, Texas 78666
(29.892642970000054, -97.92010915399999)","b'1504 aquarena springs dr san marcos, texas 78666 (29.892695, -97.919367)'",b'2016-04-23',b'2015-04-24',b'real estate',b'alexandra jashinsky',"b'2208 lake austin, llc'"
960,0.902583748102,2014-04-25,2015-04-25,Nikelle Meade,Kevin Tarr,Property Owner,"7817 Oteka Cove
Austin, Texas 78735
(30.249508105000075, -97.87908331299997)","b'7817 oteka cove austin, texas 78735 (30.249508105000075, -97.87908331299997)'",b'2015-04-25',b'2014-04-25',b'property owner',b'nikelle meade',b'kevin tarr'
641,0.9321310137,2014-07-09,2015-07-09,Amanda Swor,Aspen Heights,Real Estate,"1301 S. Cap of Texas Hwy, Bldg. B, Suite 201
Austin, Texas 78746
(30.29117300100006, -97.80951625699998)","b'1301 s. cap of texas hwy, bldg. b, suite 201 austin, texas 78746'",b'2016-01-12',b'2014-01-09',b'real estate',b'stephen drenner',b'aspen heights'
383,0.893449911704,2014-04-25,2015-04-25,Nikelle Meade,Texas Capital Bank,Banking Association,"114 West 7th Street, Suite 300
Austin, Texas 78701
(30.26927780400007, -97.74340328099998)","b'114 west 7th street, suite 300 austin, texas 78701 (30.269243, -97.743375)'",b'2016-06-26',b'2015-06-27',b'banking association',b'nikelle meade',b'texas capital bank'
646,0.932356822491,2014-07-09,2015-07-09,Amanda Swor,Austin Diagnostic Clinic,Real Estate,"12221 N Mopac Espressway, 4th floor Medical Bldg.
Austin, Texas 78759
(30.401253715000053, -97.75332664499996)","b'12221 n mopac espressway, 4th floor medical bldg. austin, texas 78759'",b'2015-01-09',b'2014-01-09',b'real estate',b'katie king ogden',b'austin diagnostic clinic'
964,0.872777408361,2014-07-09,2015-07-09,Amanda Swor,Butler Family Interests,Real Estate,"10300 Metropolitan Drive
Austin, Texas 78766
(30.38351110700006, -97.71755018299996)","b'10300 metropolitan drive austin, texas 78766 (30.384087, -97.717425)'",b'2016-01-12',b'2015-07-21',b'real estate',b'amanda swor',b'butler family interests'
37,0.942312,2014-07-09,2015-07-09,Amanda Swor,Catalyst Acquisitions and Development Grp,Real Estate,"1010 E. 15th Street
Austin, Texas 78702
(30.275387202000047, -97.72873473399994)","b'1010 e. 15th street austin, texas 78702 (30.275387202000047, -97.72873473399994)'",b'2016-01-12',b'2015-01-12',b'real estate',b'john donisi',b'catalyst acquisitions and development grp'
723,0.91948668162,2014-04-25,2015-04-25,Nikelle Meade,V & S Enterprises,Commercial Real Property Management,"P. O. Box 6110
Austin, Texas 78761
(30.333402110000065, -97.69892717699997)","b'p. o. box 6110 austin, texas 78761'",b'2016-06-26',b'2015-06-27',b'commercial real property management',b'alison gardner',b'v & s enterprises'
500,0.945992708206,2014-07-09,2015-07-09,Amanda Swor,Circle C Homeowners Association,,"PO Box 163541
Austin, Texas 78716
(30.273063018000073, -97.79850601299995)","b'po box 163541 austin, texas 78716 (30.273063018000073, -97.79850601299995)'",b'2015-07-09',b'2014-07-09',b'',b'stephen drenner',b'circle c homeowners association'
408,0.895795355241,2014-04-25,2015-04-25,Nikelle Meade,Versa Development,Property Owner,"4733 College Park, Suite 200
San Antonio, Texas 78249
(29.58727337700003, -98.57919382799997)","b'4733 college park, suite 200 san antonio, texas 78249 (29.587387, -98.579335)'",b'2016-06-26',b'2015-06-27',b'property owner',b'alison gardner',b'versa development'
410,0.914037516484,2014-04-25,2015-04-25,Nikelle Meade,"Zilker Park Residences Partners, L.P.",Land Development Company,"P.O. Box 684707
Austin, Texas 78768
(30.268192267000074, -97.74662664699997)","b'p.o. box 684707 austin, texas 78768'",b'2016-06-26',b'2015-06-27',b'land development company',b'nikelle meade',"b'zilker park residences partners, l.p.'"
261,0.916536309889,2014-12-23,2015-12-23,Richard Suttle,"Wilkerson, Eric",Real Estate Investment,"P.O. Box 50076
Austin, Texas 78763
(30.29682150800005, -97.76695692799996)","b'p.o. box 50076 austin, texas 78763'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',"b'wilkerson, eric'"
808,0.925310758253,2014-01-03,2015-01-03,R. Haywood,Austin Chronicle Corporation,Property Owner,"P.O. Box 49066
Austin, Texas 78765
(30.29996294700004, -97.73391750599995)","b'p.o. box 49066 austin, texas 78765'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',b'austin chronicle corporation'
468,0.893216,2014-04-29,2015-04-29,Alice Glasco,D. R. Horton,Builder,"12554 Riata Vista Circle, 2nd Floor
Austin, Texas 78727
(30.431596286000058, -97.73812698299997)","b'12554 riata vista circle, 2nd floor austin, texas 78727 (30.43159697900046, -97.7381263689997)'",b'2015-04-29',b'2014-04-29',b'builder',b'alice glasco',b'd. r. horton'
548,0.880788969994,2014-01-03,2015-01-03,R. Haywood,"Met Center NYCTEX PHASE II, Ltd.",Property Owner,"611 West 15th Street
Austin, Texas 78701
(30.27870346900005, -97.74603854999998)","b'611 west 15th street austin, texas 78701 (30.278703917000485, -97.74603822499967)'",b'2015-01-03',b'2014-01-03',b'property owner',b'michael whellan',"b'met center nyctex phase ii, ltd.'"
17,0.905228729759,2014-12-23,2015-12-23,Richard Suttle,Riddell Family Limited Partnership,Real Estate Investment,"2028 East Ben White Blvd., Suite 508
Austin, Texas 78741
(30.21658741300007, -97.74330879399997)","b'2028 east ben white blvd., suite 508 austin, texas 78741 (30.216557, -97.743295)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',b'riddell family limited partnership'
106,0.849850451946,2015-01-06,2016-01-06,Amanda Morrow,REIT Management and Research LLC,Property Management; Real Estate Services,"Two Newton Place 255 Washington Street, Suite 300
Newton, Massachusetts 02458
(42.35720541000006, -71.18567515399997)","b'two newton place 255 washington street, suite 300 newton, maine 02458'",b'2016-01-06',b'2014-01-07',b'real estate developement',b'lynn carley',b'reit management'
19,0.931829971927,2014-12-23,2015-12-23,Richard Suttle,AutoReturn,Real Estate Investment,"AP Billing, 375 Alabama Street, Suite 300
San Francisco, California 94110
(37.75278577100005, -122.41730717599995)","b'ap billing, 375 alabama street, suite 300 san francisco, california 94110'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',b'autoreturn'
108,0.893322803472,2015-01-06,2016-01-06,Amanda Morrow,Radisson Hotel ,Hotel,"111 East Cesar Chavez at Congress
Austin, Texas 78701
(30.263183385000048, -97.74392872199996)","b'111 east cesar chavez at congress austin, texas 78701'",b'2016-01-06',b'2015-01-06',b'hotel',b'david armbrust',b'radisson hotel'
106,0.847928544879,2015-01-06,2016-01-06,Amanda Morrow,REIT Management,Real Estate Developement,"Two Newton Place 255 Washington Street, Suite 300
Newton, Maine 02458
(42.35720541000006, -71.18567515399997)","b'two newton place 255 washington street, suite 300 newton, maine 02458'",b'2016-01-06',b'2014-01-07',b'real estate developement',b'lynn carley',b'reit management'
39,0.893882036209,2014-01-03,2015-01-03,R. Haywood,"South IH-35 Investors, LP",Property Owner,"4131 Spicewood Springs Road, Bldg. C-5
Austin, Texas 78759
(30.369988387000035, -97.75513927099996)","b'4131 spicewood springs road, bldg. c-5 austin, texas 78759 (30.37055, -97.755412)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'south ih-35 investors, lp'"
309,0.886179731952,2013-08-29,2014-08-29,Bustamante Christine,Dropbox Inc.,Technology/Secure Data Storage,"185 Berry Street
San Francisco, California 94107
(37.77588682500004, -122.39315068499997)","b'185 berry street san francisco, california 94107 (37.775958, -122.393125)'",b'2014-08-29',b'2013-08-29',b'technology/secure data storage',b'bustamante christine',b'dropbox inc.'
21,0.888050803116,2014-12-23,2015-12-23,Richard Suttle,Goodstone LLC,Real Estate Investment,"401 Congress Ave., Ste. 1540
Austin, Texas 78701
(30.26637981500005, -97.74341134699995)","b'401 congress ave., ste. 1540 austin, texas 78701 (30.266187, -97.743476)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',b'goodstone llc'
20,0.932264949594,2014-12-23,2015-12-23,Richard Suttle,"Safeway, Inc.",Real Estate Investment,"Real Estate Law Office, 5918 Stoneridge Mall Rd.
Pleasanton, California 94588
(37.69272910500007, -121.89835709899995)","b'real estate law office, 5918 stoneridge mall rd. pleasanton, california 94588'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',"b'safeway, inc.'"
1085,,2014-06-09,2015-06-09,Mary Nabers,AT & T,Telecommunications,"712 East Huntland, Room 329
Austin, Texas 78752
(30.330274994000035, -97.70656713599999)",,,,,,
829,0.89716865619,2014-01-03,2015-01-03,Rick Triplett,"Austin American-Statesman,  Attn:Mike Vivio",Property Owner,"P. O. Box 670
Austin, Texas 78767
(30.268192267000074, -97.74662664699997)","b'p. o. box 670 austin, texas 78767'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'austin american-statesman, attn:mike vivio'"
109,0.897399425507,2015-01-06,2016-01-06,Amanda Morrow,"Orangestone Bluegrass, LLC",Real Estate Investment,"5828 Balcones Drive, Ste 101
Austin, Texas 78731
(30.34045655600005, -97.75515655599997)","b'5828 balcones drive, ste 101 austin, texas 78731 (30.340401, -97.755138)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',"b'orangestone bluegrass, llc'"
829,0.89716865619,2014-01-03,2015-01-03,R. Haywood,"Austin American-Statesman,  Attn:Mike Vivio",Property Owner,"P. O. Box 670
Austin, Texas 78767
(30.268192267000074, -97.74662664699997)","b'p. o. box 670 austin, texas 78767'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'austin american-statesman, attn:mike vivio'"
882,0.881835745441,2013-01-03,2014-01-03,Wm. Bray,"Avellan, Elizabeth ",Property Owner,"4900 Old Manor Road
Austin, Texas 78723
(30.297943119000024, -97.69205875599994)","b'4900 old manor road austin, texas 78723 (30.297901, -97.692076)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'avellan, elizabeth'"
829,0.89716865619,2013-01-03,2014-01-03,Wm. Bray,"Austin American-Statesman,  Attn:Mike Vivio",Property Owner,"P. O. Box 670
Austin, Texas 78767
(30.268192267000074, -97.74662664699997)","b'p. o. box 670 austin, texas 78767'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'austin american-statesman, attn:mike vivio'"
829,0.89716865619,2014-01-03,2015-01-03,Peter Cesaro,"Austin American-Statesman,  Attn:Mike Vivio",Property Owner,"P. O. Box 670
Austin, Texas 78767
(30.268192267000074, -97.74662664699997)","b'p. o. box 670 austin, texas 78767'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'austin american-statesman, attn:mike vivio'"
25,0.903111828225,2015-01-06,2016-01-06,Amanda Morrow,Hughes Capital Management,Real Estate Development,"1301 S. Capital of TX Highway, Suite A-300
Austin, Texas 78746
(30.27837852600004, -97.82003693599995)","b'1301 s. capital of tx highway, suite a-300 austin, texas 78746 (30.279878, -97.821155)'",b'2016-01-06',b'2014-01-07',b'real estate development',b'lynn carley',b'hughes capital management'
29,0.87828816846,2015-01-06,2016-01-06,Amanda Morrow,Austin Board of Realtors,Real Estate,"10900 Stonelake Blvd, Ste 100A
Austin, Texas 78759
(30.40024730700003, -97.73615197199996)","b'10900 stonelake blvd, ste 100a austin, texas 78759 (30.399546, -97.734444)'",b'2016-01-06',b'2014-01-07',b'real estate',b'lynn carley',b'austin board of realtors'
818,0.871031499427,2014-01-03,2015-01-03,R. Haywood,"SXSW, Incorporated",Music Industry,"P.O. Box 49066
Austin, Texas 78765
(30.29996294700004, -97.73391750599995)","b'p.o. box 49066 austin, texas 78765'",b'2014-01-03',b'2013-01-03',b'music industry',b'nicholas miller',"b'sxsw, incorporated'"
30,0.872278813805,2015-01-06,2016-01-06,Amanda Morrow,"Shapiro, Bobby and Jim",Real Estate Investment,"1000 East 4th Street
Austin, Texas 78702
(30.263257131000046, -97.73320097799996)","b'1000 east 4th street austin, texas 78702 (30.263104, -97.732865)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',"b'shapiro, bobby and jim'"
800,0.891538667182,2013-01-03,2014-01-03,Wm. Bray,"Bread & Circus, LLC ",Property Owner,"1007 East 40th Street
Austin, Texas 78751
(30.29707545000008, -97.71960289999998)","b'1007 east 40th street austin, texas 78751 (30.297085, -97.719543)'",b'2014-01-03',b'2013-01-03',b'property owner',b'wm. bray',"b'bread & circus, llc'"
425,0.890198690551,2015-01-06,2016-01-06,Amanda Morrow,"McCullough, Todd",Real Estate Investment,"311 Westwood Terrace
Austin, Texas 78746
(30.281462032000036, -97.80372638599994)","b'311 westwood terrace austin, texas 78746 (30.281421, -97.803764)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',"b'mccullough, todd'"
31,0.908126192433,2015-01-06,2016-01-06,Amanda Morrow,HPI Real Estate & Services Investment,Real Estate Investment,"3600 N. Capital of Texas Hwy, Bldg. B, Suite 250
Austin, Texas 78746
(30.33498667400005, -97.80662667999997)","b'3600 n. capital of texas hwy, bldg. b, suite 250 austin, texas 78746 (30.334961, -97.806617)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',b'hpi real estate & services investment'
810,0.927996986442,2014-01-03,2015-01-03,Rick Triplett,"Coover, David M. Jr.",Property Owner,"921 North Chaparral, Suite 102
Corpus Christi, Texas 78401
(27.80042413700005, -97.39402106399996)","b'921 north chaparral, suite 102 corpus christi, texas 78401 (27.800424034000457, -97.39402104399966)'",b'2015-01-03',b'2014-01-03',b'property owner',b'wm. bray',"b'coover, david m. jr.'"
32,0.89555599434,2015-01-06,2016-01-06,Amanda Morrow,TR Vista Preserve,Real Estate Investment,"1600 N. Collins, Suite 1500
Richardson, Texas 75080
(32.970068516000026, -96.72347946899998)","b'1600 n. collins, suite 1500 richardson, texas 75080 (32.970178, -96.723516)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',b'tr vista preserve'
893,0.881835745441,2013-01-03,2014-01-03,Wm. Bray,"EYA Investments, LP",Property Owner,"4900 Old Manor Road
Austin, Texas 78723
(30.297943119000024, -97.69205875599994)","b'4900 old manor road austin, texas 78723 (30.297901, -97.692076)'",b'2014-01-03',b'2013-01-03',b'property owner',b'nicholas miller',"b'eya investments, lp'"
545,0.893237709999,2015-01-06,2016-01-06,Amanda Morrow,"Magellan Development Group, LLC",Real Estate Investment,"225 N. Columbus Drive, Suite 100
Chicago, Illinois 60601
(41.88663975500003, -87.62068487999994)","b'225 n. columbus drive, suite 100 chicago, illinois 60601 (41.886356, -87.620644)'",b'2016-01-06',b'2014-01-07',b'real estate investment',b'lynn carley',"b'magellan development group, llc'"
