CLIENT_ID,REPORT_ID,REGISTRANT_ID,CLIENTENTITY_CD,CLIENT_TITLE,CLIENT_FIRST_NAME,CLIENT_MI,CLIENT_LAST_NAME,CLIENT_SUFFIX,CLIENT_ADR1,CLIENT_ADR2,CLIENT_CITY,CLIENT_STATE,CLIENT_ZIP,BUSINESS_DESC,COMP_CATEGORY,COMP_EXACT_AMOUNT,COMP_COMMENT,Row_ID
C0008,R20171017094426,RG0035,Entity,,,,Bouldin Creek Neighborhood Association,,P.O. Box 3683,,Austin,TX,78764,Neighborhood Association,,,,R20171017094426-C0008
C0009,R20171017094426,RG0035,Entity,,,,"Eskew Place, Ltd.",,1101 S. Capital of Texas Hwy,Suite A-101,Austin,TX,78746,Property Owner,,,,R20171017094426-C0009
C0010,R20171017094426,RG0035,Entity,,,,Eureka Holdings,,3001 Knox Street,Suite 400,Dallas,TX,75205,Developer,,,,R20171017094426-C0010
C0011,R20171017094426,RG0035,Entity,,,,"F. Scott Holdings, LLC",,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171017094426-C0011
C0012,R20171017094426,RG0035,Entity,,,,"Forestar (USA) Real Estate Group, Inc.",,6300 Bee Cave Road,"Building Two, Suite 500",Austin,TX,78746,Developer,,,,R20171017094426-C0012
C0013,R20171017094426,RG0035,Entity,,,,"IMPACT Developers, LLC",,6000 S. Congress Avenue,Suite 101,Austin,TX,78745,Developer,,,,R20171017094426-C0013
C0014,R20171017094426,RG0035,Entity,,,,"Journeyman Austin Holdings, Inc.",,7701 N. Lamar Blvd.,Suite 100,Austin,TX,78752,Developer,,,,R20171017094426-C0014
C0015,R20171017094426,RG0035,Entity,,,,"Lippincott Capital, Ltd.",,2322 Townes Lane,,Austin,TX,78703,Property Owner,,,,R20171017094426-C0015
C0016,R20171017094426,RG0035,Entity,,,,Lost Creek Neighborhood Association,,1305 Quaker Ridge,Suite A,Austin,TX,78746,Neighborhood Association,,,,R20171017094426-C0016
C0017,R20171017094426,RG0035,Individual,,Jesse,L.,Lunsford,,3235 E. Cesar Chavez Street,,Austin,TX,78702,Property Owner,,,,R20171017094426-C0017
C0018,R20171017094426,RG0035,Individual,,Daniel,R.,Mitchell,,2311 Lafayette,,Austin,TX,78722,Property Owner,,,,R20171017094426-C0018
C0019,R20171017094426,RG0035,Individual,,Sohil,,Momin,,2201 Real Catorce,,Austin,TX,78746,Property Owner,,,,R20171017094426-C0019
C0020,R20171017094426,RG0035,Entity,,,,MTG Management,,P.O. Box 6110,,Austin,TX,78761,Commercial Real Property Management,,,,R20171017094426-C0020
C0021,R20171017094426,RG0035,Individual,,Carolyn,Elizabeth,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171017094426-C0021
C0022,R20171017094426,RG0035,Individual,,Frances,Scott,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property  Owner,,,,R20171017094426-C0022
C0023,R20171017094426,RG0035,Individual,,John,Scott,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171017094426-C0023
C0024,R20171017094426,RG0035,Entity,,,,Neal (Shoal Creek Property) Family Limited Partnership,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171017094426-C0024
C0025,R20171017094426,RG0035,Entity,,,,Pinnacle Real Estate & Management Company,,3508 Far West Blvd.,Suite 170,Austin,TX,78731,Developer,,,,R20171017094426-C0025
C0026,R20171017094426,RG0035,Entity,,,,"Riverside Resources Investments, Ltd.",,100 Congress Avenue,Suite 780,Austin,TX,78701,Property Owner,,,,R20171017094426-C0026
C0027,R20171017094426,RG0035,Entity,,,,SKV-Villas,,111 Congress Avenue,Suite G-190,Austin,TX,78701,Developer,,,,R20171017094426-C0027
C0028,R20171017094426,RG0035,Entity,,,,Telvending Corp.,,1617 Watchhill Road,,Austin,TX,78703,Property Owner,,,,R20171017094426-C0028
C0029,R20171017094426,RG0035,Entity,,,,The Trail Foundation,,P.O. Box 5195,,Austin,TX,78763,Non-Profit Corporation,,,,R20171017094426-C0029
C0030,R20171017094426,RG0035,Entity,,,,Travis County Healthcare District a/k/a Central Health,,1111 E. Cesar Chavez Street,,Austin,TX,78702,Public District - Health Care,,,,R20171017094426-C0030
C0031,R20171017094426,RG0035,Entity,,,,V&S Enterprises,,P.O. Box 6110,,Austin,TX,78761,Commercial Real Property Management,,,,R20171017094426-C0031
C0032,R20171017094426,RG0035,Entity,,,,Victory Medical Center,,4303 Victory Center,,Austin,TX,78704,Medical Services,,,,R20171017094426-C0032
C0033,R20171017094426,RG0035,Individual,,Marcus,,Whitfield,,1101 S. Capital of Texas Hwy,Suite A-101,Austin,TX,78746,Property Owner,,,,R20171017094426-C0033
C0034,R20171017094426,RG0035,Individual,,Jim,C.,Whorton,,1200 Barton Creek Blvd.,Suite 52,Austin,TX,78746,Property Owner,,,,R20171017094426-C0034
C0035,R20171017094426,RG0035,Individual,,Wenkai,,Chen,,8407 Cambria Drive,,Austin,TX,78717,Property Owner,,,,R20171017094426-C0035
C0036,R20171017094426,RG0035,Entity,,,,"Krug Development, Inc.",,4866 N. Clark Street,,Chicago,IL,60640,Property Owner,,,,R20171017094426-C0036
C0039,R20171017094426,RG0035,Entity,,,,"Intergalactic Holdings, LLC",,P.O. Box 50594,,Austin,TX,78763,Property Owner,,,,R20171017094426-C0039
C0040,R20171017094426,RG0035,Entity,,,,Kurtz/Zirkelbach Lifetime Trusts,,2426 Loxford Lane,,Alpharetta,GA,30009,Property Owner,,,,R20171017094426-C0040
C0041,R20171017094426,RG0035,Entity,,,,"LDG Development, LLC",,1305 E. 6th Street,Suite #13,Austin,TX,78702,Developer,,,,R20171017094426-C0041
C0042,R20171017094426,RG0035,Entity,,,,"Powell-Corbett, LLC",,P.O. Box 92977,,Austin,TX,78709,Property Owner,,,,R20171017094426-C0042
C0008,R20171017094650,RG0039,Entity,,,,Bouldin Creek Neighborhood Association,,P.O. Box 3683,,Austin,TX,78764,Neighborhood Association,,,,R20171017094650-C0008
C0009,R20171017094650,RG0039,Entity,,,,"Eskew Place, Ltd.",,1101 S. Capital of Texas Hwy,Suite A-101,Austin,TX,78746,Property Owner,,,,R20171017094650-C0009
C0010,R20171017094650,RG0039,Entity,,,,Eureka Holdings,,3001 Knox Street,Suite 400,Dallas,TX,75205,Developer,,,,R20171017094650-C0010
C0011,R20171017094650,RG0039,Entity,,,,"F. Scott Holdings, LLC",,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171017094650-C0011
C0012,R20171017094650,RG0039,Entity,,,,"Forestar (USA) Real Estate Group, Inc.",,6300 Bee Cave Road,"Building Two, Suite 500",Austin,TX,78746,Developer,,,,R20171017094650-C0012
C0013,R20171017094650,RG0039,Entity,,,,"IMPACT Developers, LLC",,6000 S. Congress Avenue,Suite 101,Austin,TX,78745,Developer,,,,R20171017094650-C0013
C0014,R20171017094650,RG0039,Entity,,,,"Journeyman Austin Holdings, Inc.",,7701 N. Lamar Blvd.,Suite 100,Austin,TX,78752,Developer,,,,R20171017094650-C0014
C0015,R20171017094650,RG0039,Entity,,,,"Lippincott Capital, Ltd.",,2322 Townes Lane,,Austin,TX,78703,Property Owner,,,,R20171017094650-C0015
C0016,R20171017094650,RG0039,Entity,,,,Lost Creek Neighborhood Association,,1305 Quaker Ridge,Suite A,Austin,TX,78746,Neighborhood Association,,,,R20171017094650-C0016
C0017,R20171017094650,RG0039,Individual,,Jesse,L.,Lunsford,,3235 E. Cesar Chavez Street,,Austin,TX,78702,Property Owner,,,,R20171017094650-C0017
C0018,R20171017094650,RG0039,Individual,,Daniel,R.,Mitchell,,2311 Lafayette,,Austin,TX,78722,Property Owner,,,,R20171017094650-C0018
C0019,R20171017094650,RG0039,Individual,,Sohil,,Momin,,2201 Real Catorce,,Austin,TX,78746,Property Owner,,,,R20171017094650-C0019
C0020,R20171017094650,RG0039,Entity,,,,MTG Management,,P.O. Box 6110,,Austin,TX,78761,Commercial Real Property Management,,,,R20171017094650-C0020
C0021,R20171017094650,RG0039,Individual,,Carolyn,Elizabeth,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171017094650-C0021
C0022,R20171017094650,RG0039,Individual,,Frances,Scott,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property  Owner,,,,R20171017094650-C0022
C0023,R20171017094650,RG0039,Individual,,John,Scott,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171017094650-C0023
C0025,R20171017094650,RG0039,Entity,,,,Pinnacle Real Estate & Management Company,,3508 Far West Blvd.,Suite 170,Austin,TX,78731,Developer,,,,R20171017094650-C0025
C0026,R20171017094650,RG0039,Entity,,,,"Riverside Resources Investments, Ltd.",,100 Congress Avenue,Suite 780,Austin,TX,78701,Property Owner,,,,R20171017094650-C0026
C0027,R20171017094650,RG0039,Entity,,,,SKV-Villas,,111 Congress Avenue,Suite G-190,Austin,TX,78701,Developer,,,,R20171017094650-C0027
C0028,R20171017094650,RG0039,Entity,,,,Telvending Corp.,,1617 Watchhill Road,,Austin,TX,78703,Property Owner,,,,R20171017094650-C0028
C0029,R20171017094650,RG0039,Entity,,,,The Trail Foundation,,P.O. Box 5195,,Austin,TX,78763,Non-Profit Corporation,,,,R20171017094650-C0029
C0030,R20171017094650,RG0039,Entity,,,,Travis County Healthcare District a/k/a Central Health,,1111 E. Cesar Chavez Street,,Austin,TX,78702,Public District - Health Care,,,,R20171017094650-C0030
C0031,R20171017094650,RG0039,Entity,,,,V&S Enterprises,,P.O. Box 6110,,Austin,TX,78761,Commercial Real Property Management,,,,R20171017094650-C0031
C0032,R20171017094650,RG0039,Entity,,,,Victory Medical Center,,4303 Victory Center,,Austin,TX,78704,Medical Services,,,,R20171017094650-C0032
C0033,R20171017094650,RG0039,Individual,,Marcus,,Whitfield,,1101 S. Capital of Texas Hwy,Suite A-101,Austin,TX,78746,Property Owner,,,,R20171017094650-C0033
C0034,R20171017094650,RG0039,Individual,,Jim,C.,Whorton,,1200 Barton Creek Blvd.,Suite 52,Austin,TX,78746,Property Owner,,,,R20171017094650-C0034
C0035,R20171017094650,RG0039,Individual,,Wenkai,,Chen,,8407 Cambria Drive,,Austin,TX,78717,Property Owner,,,,R20171017094650-C0035
C0036,R20171017094650,RG0039,Entity,,,,"Krug Development, Inc.",,4866 N. Clark Street,,Chicago,IL,60640,Property Owner,,,,R20171017094650-C0036
C0039,R20171017094650,RG0039,Entity,,,,"Intergalactic Holdings, LLC",,P.O. Box 50594,,Austin,TX,78763,Property Owner,,,,R20171017094650-C0039
C0040,R20171017094650,RG0039,Entity,,,,Kurtz/Zirkelbach Lifetime Trusts,,2426 Loxford Lane,,Alpharetta,GA,30009,Property Owner,,,,R20171017094650-C0040
C0041,R20171017094650,RG0039,Entity,,,,"LDG Development, LLC",,1305 E. 6th Street,Suite #13,Austin,TX,78702,Developer,,,,R20171017094650-C0041
C0042,R20171017094650,RG0039,Entity,,,,"Powell-Corbett, LLC",,P.O. Box 92977,,Austin,TX,78709,Property Owner,,,,R20171017094650-C0042
C0001,R20171030160718,RG0010,Individual,,David,,Cancialosi,,105 W Riverside Dr.,225,Austin,TX,78704,"Permit Partners, LLC",,,,R20171030160718-C0001
C0007,R20171031124151,RG0052,Entity,,,,"720 Lamar Place, L.C.",,P.O. Box 6110,,Austin,TX,78761,Property Owner,,,,R20171031124151-C0007
C0008,R20171031124151,RG0052,Entity,,,,Bouldin Creek Neighborhood Association,,P.O. Box 3683,,Austin,TX,78764,Neighborhood Association,,,,R20171031124151-C0008
C0009,R20171031124151,RG0052,Entity,,,,"Eskew Place, Ltd.",,1101 S. Capital of Texas Hwy,Suite A-101,Austin,TX,78746,Property Owner,,,,R20171031124151-C0009
C0010,R20171031124151,RG0052,Entity,,,,Eureka Holdings,,3001 Knox Street,Suite 400,Dallas,TX,75205,Developer,,,,R20171031124151-C0010
C0011,R20171031124151,RG0052,Entity,,,,"F. Scott Holdings, LLC",,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171031124151-C0011
C0012,R20171031124151,RG0052,Entity,,,,"Forestar (USA) Real Estate Group, Inc.",,6300 Bee Cave Road,"Building Two, Suite 500",Austin,TX,78746,Developer,,,,R20171031124151-C0012
C0013,R20171031124151,RG0052,Entity,,,,"IMPACT Developers, LLC",,6000 S. Congress Avenue,Suite 101,Austin,TX,78745,Developer,,,,R20171031124151-C0013
C0014,R20171031124151,RG0052,Entity,,,,"Journeyman Austin Holdings, Inc.",,7701 N. Lamar Blvd.,Suite 100,Austin,TX,78752,Developer,,,,R20171031124151-C0014
C0015,R20171031124151,RG0052,Entity,,,,"Lippincott Capital, Ltd.",,2322 Townes Lane,,Austin,TX,78703,Property Owner,,,,R20171031124151-C0015
C0016,R20171031124151,RG0052,Entity,,,,Lost Creek Neighborhood Association,,1305 Quaker Ridge,Suite A,Austin,TX,78746,Neighborhood Association,,,,R20171031124151-C0016
C0017,R20171031124151,RG0052,Individual,,Jesse,L.,Lunsford,,3235 E. Cesar Chavez Street,,Austin,TX,78702,Property Owner,,,,R20171031124151-C0017
C0018,R20171031124151,RG0052,Individual,,Daniel,R.,Mitchell,,2311 Lafayette,,Austin,TX,78722,Property Owner,,,,R20171031124151-C0018
C0019,R20171031124151,RG0052,Individual,,Sohil,,Momin,,2201 Real Catorce,,Austin,TX,78746,Property Owner,,,,R20171031124151-C0019
C0020,R20171031124151,RG0052,Entity,,,,MTG Management,,P.O. Box 6110,,Austin,TX,78761,Commercial Real Property Management,,,,R20171031124151-C0020
C0021,R20171031124151,RG0052,Individual,,Carolyn,Elizabeth,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171031124151-C0021
C0022,R20171031124151,RG0052,Individual,,Frances,Scott,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property  Owner,,,,R20171031124151-C0022
C0023,R20171031124151,RG0052,Individual,,John,Scott,Neal,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171031124151-C0023
C0024,R20171031124151,RG0052,Entity,,,,Neal (Shoal Creek Property) Family Limited Partnership,,4501 Ridge Oak Drive,,Austin,TX,78731,Property Owner,,,,R20171031124151-C0024
C0025,R20171031124151,RG0052,Entity,,,,Pinnacle Real Estate & Management Company,,3508 Far West Blvd.,Suite 170,Austin,TX,78731,Developer,,,,R20171031124151-C0025
C0026,R20171031124151,RG0052,Entity,,,,"Riverside Resources Investments, Ltd.",,100 Congress Avenue,Suite 780,Austin,TX,78701,Property Owner,,,,R20171031124151-C0026
C0027,R20171031124151,RG0052,Entity,,,,SKV-Villas,,111 Congress Avenue,Suite G-190,Austin,TX,78701,Developer,,,,R20171031124151-C0027
C0028,R20171031124151,RG0052,Entity,,,,Telvending Corp.,,1617 Watchhill Road,,Austin,TX,78703,Property Owner,,,,R20171031124151-C0028
C0029,R20171031124151,RG0052,Entity,,,,The Trail Foundation,,P.O. Box 5195,,Austin,TX,78763,Non-Profit Corporation,,,,R20171031124151-C0029
C0030,R20171031124151,RG0052,Entity,,,,Travis County Healthcare District a/k/a Central Health,,1111 E. Cesar Chavez Street,,Austin,TX,78702,Public District - Health Care,,,,R20171031124151-C0030
C0031,R20171031124151,RG0052,Entity,,,,V&S Enterprises,,P.O. Box 6110,,Austin,TX,78761,Commercial Real Property Management,,,,R20171031124151-C0031
C0032,R20171031124151,RG0052,Entity,,,,Victory Medical Center,,4303 Victory Center,,Austin,TX,78704,Medical Services,,,,R20171031124151-C0032
C0033,R20171031124151,RG0052,Individual,,Marcus,,Whitfield,,1101 S. Capital of Texas Hwy,Suite A-101,Austin,TX,78746,Property Owner,,,,R20171031124151-C0033
C0034,R20171031124151,RG0052,Individual,,Jim,C.,Whorton,,1200 Barton Creek Blvd.,Suite 52,Austin,TX,78746,Property Owner,,,,R20171031124151-C0034
C0035,R20171031124151,RG0052,Individual,,Wenkai,,Chen,,8407 Cambria Drive,,Austin,TX,78717,Property Owner,,,,R20171031124151-C0035
C0036,R20171031124151,RG0052,Entity,,,,"Krug Development, Inc.",,4866 N. Clark Street,,Chicago,IL,60640,Property Owner,,,,R20171031124151-C0036
C0039,R20171031124151,RG0052,Entity,,,,69 Grandview LP,,8300 North FM 620,Bldg. K,Austin,TX,78726,Property Owner,,,,R20171031124151-C0039
C0040,R20171031124151,RG0052,Entity,,,,"1715 G, LLC",,"755 Grand Blvd., B-105",Suite 236,Miramar Beach,FL,32550,Property Owner,,,,R20171031124151-C0040
C0041,R20171031124151,RG0052,Entity,,,,"2208 Lake Austin, LLC",,2208 Lake Austin Blvd.,,Austin,TX,78703,Property Owner,,,,R20171031124151-C0041
C0042,R20171031124151,RG0052,Entity,,,,AECOM,,400 West 15th Street,Suite 500,Austin,TX,78701,Engineers,,,,R20171031124151-C0042
C0043,R20171031124151,RG0052,Entity,,,,"APC thinkEAST Development, LLC",,2950 SW 27th Avenue,Suite 200,Miami,FL,33133,Developer,,,,R20171031124151-C0043
C0044,R20171031124151,RG0052,Entity,,,,"Atlantic Housing Foundation, Inc.",,1310 N. White Chapel Blvd.,Suite 100,Southlake,TX,76092,Developer,,,,R20171031124151-C0044
C0045,R20171031124151,RG0052,Entity,,,,"Atlantic Pacific Communities, LLC",,2950 SW 27th Avenue,Suite 200,Miami,FL,33133,Developer,,,,R20171031124151-C0045
C0046,R20171031124151,RG0052,Entity,,,,"Atlas Defense, LLC",,19500 Hwy. 29,,Liberty Hill,TX,76092,Law Enforcement Training,,,,R20171031124151-C0046
C0047,R20171031124151,RG0052,Entity,,,,"ATX Film & Television Studios, Inc.",,750 Battery Street,Suite 430,San Francisco,CA,94111,Equipment Rental,,,,R20171031124151-C0047
C0048,R20171031124151,RG0052,Entity,,,,"Austin Renaissance, Ltd.",,433 Camden Drive,Suite 1177,Beverly Hills,CA,90210,Property Owner,,,,R20171031124151-C0048
C0049,R20171031124151,RG0052,Entity,,,,AXF Development,,3050 Aventura Blvd.,3rd Floor,Aventura,FL,33180,Property Owner,,,,R20171031124151-C0049
C0050,R20171031124151,RG0052,Entity,,,,Berns Commercial Properties,,1515 Capital of Texas Hwy.,Suite 412,Austin,TX,78746,Real Property Owner,,,,R20171031124151-C0050
C0051,R20171031124151,RG0052,Entity,,,,Bounce Marketing & Events,,336 S. Congress Avenue,Suite 512,Austin,TX,78704,Event Company,,,,R20171031124151-C0051
C0052,R20171031124151,RG0052,Entity,,,,Carollo Engineers,,3033 N. 44th Street,Suite 101,Phoenix,AZ,85018,Engineers,,,,R20171031124151-C0052
C0053,R20171031124151,RG0052,Entity,,,,CMST Development,,12007 Technology Blvd.,,Austin,TX,78727,Developer,,,,R20171031124151-C0053
C0054,R20171031124151,RG0052,Entity,,,,"Continental Cars, Inc.",,6757 Airport Blvd.,,Austin,TX,78752,Car Dealership,,,,R20171031124151-C0054
C0055,R20171031124151,RG0052,Entity,,,,D.R. Horton,,10700 Pecan Park Blvd.,4th Floor,Austin,TX,78750,Home Builder,,,,R20171031124151-C0055
C0056,R20171031124151,RG0052,Entity,,,,Falcon Southwest Development Company,,7301 Burnet Road,Suite 102-291,Austin,TX,78757,Real Estate Development,,,,R20171031124151-C0056
C0057,R20171031124151,RG0052,Entity,,,,Fine Line Diversified Development,,2001 Main Street,Suite 700,Ft. Worth,TX,76102,Property Owner,,,,R20171031124151-C0057
C0058,R20171031124151,RG0052,Entity,,,,"Foundation Communities, Inc.",,3036 S. 1st Street,Suite 200,Austin,TX,78704,Property Owner,,,,R20171031124151-C0058
C0059,R20171031124151,RG0052,Individual,,Anthony,,George,,1204 Wild Basin Ledge,,Austin,TX,78746,Property Owner,,,,R20171031124151-C0059
C0060,R20171031124151,RG0052,Entity,,,,"Griffin School, Inc.",,5001 Evans Avenue,,Austin,TX,78751,Property Owner,,,,R20171031124151-C0060
C0061,R20171031124151,RG0052,Entity,,,,"Grubb & Ellis Realty Investors, LLC",,4 Hutton Centre,Suite 700,South Coast Metro,CA,92707,Real Property Owner,,,,R20171031124151-C0061
C0062,R20171031124151,RG0052,Individual,,Navid,,Hoomanrad,,P.O. Box 4903,,Austin,TX,78765,Property Owner,,,,R20171031124151-C0062
