Cluster ID,confidence_score,Start,End,Lobbyist,Client,Industry,ClientAddress,canonical_Client,canonical_ClientAddress,canonical_Lobbyist,canonical_Start,canonical_Industry,canonical_End
949,0.931356304222,2013-01-03,2014-01-03,Nicholas Miller,"Stratagem Development., LTD",Property Owner,"3001 South Lamar Bouldvard, Suite 101
Austin, Texas 78704
(30.242027491000044, -97.78448327999996)","b'stratagem development., ltd'","b'3001 south lamar bouldvard, suite 101 austin, texas 78704'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
73,0.925428010266,2013-01-03,2014-01-03,Nicholas Miller,"SXSW Properties, Inc.",Property Owner,"P.O. Box 49066
Austin, Texas 78765
(30.29996294700004, -97.73391750599995)","b'sxsw properties, inc.'","b'p.o. box 49066 austin, texas 78765'",b'michael whellan',b'2013-01-03',b'property owner',b'2014-01-03'
851,0.871031499427,2013-01-03,2014-01-03,Nicholas Miller,"SXSW, Incorporated",Music Industry,"P.O. Box 49066
Austin, Texas 78765
(30.29996294700004, -97.73391750599995)","b'sxsw, incorporated'","b'p.o. box 49066 austin, texas 78765'",b'nicholas miller',b'2013-01-03',b'music industry',b'2014-01-03'
758,0.890162779225,2013-01-03,2014-01-03,Nicholas Miller,"Taylor Morrison of Texas, Inc.",Property Owner/Developer,"805 Las Cimas Parkway, Suite 350
Austin, Texas 78746
(30.29053625100005, -97.83036483699999)","b'taylor morrison of texas, inc.'","b'805 las cimas parkway, suite 350 austin, texas 78746 (30.29053616900046, -97.83036581699969)'",b'wm. bray',b'2013-01-03',b'property owner/developer',b'2014-01-03'
38,0.905595163504,2013-01-03,2014-01-03,Nicholas Miller,"New TPG Four Points, LP, c/o Thomas Properties Group LLC",Property Owner,"515 South Flower Street, Eleventh Floor
Los Angeles, California 90071
(34.05127989300007, -118.25644283699995)","b'new tpg four points, lp, c/o thomas properties group llc'","b'515 south flower street, eleventh floor los angeles, california 90071 (34.051587, -118.25606)'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
938,0.850081026554,2013-01-03,2014-01-03,Nicholas Miller,Treaty Oak Bank,Property Owner,"101 Westlake Drive
Austin, Texas 78746
(30.282532502000038, -97.80793567199999)",b'treaty oak bank',"b'101 westlake drive austin, texas 78746 (30.28165, -97.808581)'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
836,0.885615530113,2013-01-03,2014-01-03,Nicholas Miller,"Troublemaker Studios, LP",Film Industry,"4900 Old Manor Road
Austin, Texas 78723
(30.297943119000024, -97.69205875599994)","b'troublemaker studios, lp'","b'4900 old manor road austin, texas 78723 (30.297901, -97.692076)'",b'wm. bray',b'2013-01-03',b'film industry',b'2014-01-03'
939,0.897971491019,2013-01-03,2014-01-03,Nicholas Miller,"Turner,Ben,  Consort, Incorporated",Property Owner,"315 Bowie Street
Austin, Texas 78703
(30.269556656000077, -97.75323339699997)","b'turner,ben, consort, incorporated'","b'315 bowie street austin, texas 78703 (30.269555538000475, -97.75321337799966)'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
896,0.893030757254,2013-01-03,2014-01-03,Nicholas Miller,1219 South Lamar Venture LLC,Property Owner/Developer,"5350 Burnet Road, Suite 216
Austin, Texas 78756
(30.327818329000024, -97.73979202999999)",b'1219 south lamar venture llc',"b'5350 burnet road, suite 216 austin, texas 78756 (30.327783, -97.739755)'",b'wm. bray',b'2013-01-03',b'property owner/developer',b'2014-01-03'
659,0.910651184362,2013-01-03,2014-01-03,Nicholas Miller,"Twin Oaks Associates, LTD c/o Mr. Joe Jung",Property Owner,"400 East St. Elmo
Austin, Texas 78745
(30.215496202000054, -97.76295865599997)","b'twin oaks associates, ltd c/o mr. joe jung'","b'400 east st. elmo austin, texas 78745'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
941,0.882944564025,2013-01-03,2014-01-03,Nicholas Miller,"Tynberg, Alex and Elisabeth",Property Owner,"3712 Meredith Street
Austin, Texas 78703
(30.299825947000045, -97.78048831899997)","b'tynberg, alex and elisabeth'","b'3712 meredith street austin, texas 78703 (30.299824, -97.780532)'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
942,0.883929020829,2013-01-03,2014-01-03,Nicholas Miller,"URSTCO GP, Inc","Sales, Business and Rental","6025 Kelsing Cove
Austin, Texas 78735
(30.247924870000077, -97.87632935899995)","b'urstco gp, inc'","b'6025 kelsing cove austin, texas 78735 (30.247962, -97.876388)'",b'nicholas miller',b'2013-01-03',"b'sales, business and rental'",b'2014-01-03'
943,0.883929020829,2013-01-03,2014-01-03,Nicholas Miller,"URSTCO, L.P.",Property Owner,"6025 Kelsing Cove
Austin, Texas 78735
(30.247924870000077, -97.87632935899995)","b'urstco, l.p.'","b'6025 kelsing cove austin, texas 78735 (30.247962, -97.876388)'",b'nicholas miller',b'2013-01-03',b'property owner',b'2014-01-03'
858,0.911569317182,2013-01-03,2014-01-03,Nicholas Miller,"Warshaw, Larry",Property Owner,"1000 East Eight Street
Austin, Texas 78702
(30.266837271000043, -97.73121098699994)","b'warshaw, larry'","b'1000 east eight street austin, texas 78702'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
875,0.89436626186,2013-01-03,2014-01-03,Nicholas Miller,"Wong, M.D., Mitchel",Property Owner,"1009 East 40th Street
Austin, Texas 78751
(30.29698557200004, -97.71941277399998)","b'wong, m.d., mitchel'","b'1009 east 40th street austin, texas 78751 (30.296985, -97.719336)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
944,0.909676015377,2013-01-03,2014-01-03,Nicholas Miller,"Zapalac/Reed Construction Company, L.P.",Construction,"3600 North Capital of Texas Highway, Bldg. B. Suite 130
Austin, Texas 78746
(30.33498667400005, -97.80662667999997)","b'zapalac/reed construction company, l.p.'","b'3600 north capital of texas highway, bldg. b. suite 130 austin, texas 78746 (30.334961, -97.806617)'",b'nicholas miller',b'2013-01-03',b'construction',b'2014-01-03'
571,0.653609310759,2013-01-03,2014-01-03,Nicholas Miller,Zydeco Development ,Real Estate Development,"611 West 15th Street
Austin, Texas 78701
(30.27870346900005, -97.74603854999998)",b'zydeco development company',"b'1135 west 6th street, ste. 120 austin, texas 78703 (30.272632, -97.756889)'",b'wm. bray',b'2013-01-03',b'zoning',b'2014-01-03'
189,0.883612120152,2015-01-12,2016-01-12,Leah Bojo,6ixth Street Austin,Real Estate Development,"525 E. Sixth Street
Austin, Texas 78701
(30.26654343900003, -97.73747824799995)",b'6ixth street austin',"b'525 e. sixth street austin, texas 78701 (30.266554, -97.737443)'",b'leah bojo',b'2015-10-15',b'real estate development',b'2016-10-14'
985,0.535595092509,2015-01-12,2016-01-12,Leah Bojo,Wells Fargo,Real Estate,"111 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.264181261000033, -97.74422140099995)",b'wells fargo',"b'609 castle ridge rd. ste 224 austin, texas 78746 (30.295006, -97.829839)'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
714,0.631458334021,2015-01-12,2016-01-12,Leah Bojo,"Endeavor Real Estate Group, Ltd.",Real Estate Development,"P.O. Box 140646
Austin, Texas 78714
(30.33353246000007, -97.66822971299996)","b'endeavor real estate group, ltd.'","b'p.o. box 140646 austin, texas 78714'","b'derlis ""trey salinas iii'",b'2015-11-07',b'real estate development',b'2016-11-06'
174,0.884981071949,2015-01-12,2016-01-12,Leah Bojo,MBC Engineers,Real Estate Development,"1035 Central Parkway North
San Antonio, Texas 78232
(29.57142179300007, -98.47766785699997)",b'mbc engineers',"b'1035 central parkway north san antonio, texas 78232 (29.570239, -98.475516)'",b'leah bojo',b'2015-10-15',b'real estate development',b'2016-10-14'
319,0.93273550272,2015-01-12,2016-01-12,Leah Bojo,"RJMadden, Inc",Real Estate,"PO BOX 203066
Austin, Texas 78720
(30.423543594000023, -97.75640725399995)","b'rjmadden, inc'","b'po box 203066 austin, texas 78720'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
1083,,2015-01-12,2016-01-12,Leah Bojo,"Austin Fairchild Management, LLC ",Real Estate,"906 Crystal Creek Drive
Austin, Texas 78746
(30.30637897400004, -97.86495057599996)",,,,,,
195,0.863557398319,2015-01-12,2016-01-12,Leah Bojo,"Osten Hall, LLC",Real Estate,"501 N. IH 35
Austin, Texas 78702
(30.264764058000026, -97.71687639399994)","b'osten hall, llc'","b'501 n. ih 35 austin, texas 78702 (30.264954, -97.734399)'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
977,0.85243148605,2015-01-12,2016-01-12,Leah Bojo,Terrell Gates,Real Estate,"7004 Bee Caves Rd., Bldg. 111, Ste 300
Austin, Texas 78746
(30.302036057000066, -97.83961979699995)",b'terrell gates',"b'7004 bee caves rd., bldg 3, ste. 300 austin, texas 78746 (30.302146, -97.839674)'",b'leah bojo',b'2015-01-12',b'real estate development',b'2016-01-12'
847,0.880158571821,2015-01-30,2016-01-30,Michael Whellan,"Alliance Residential, LLC",Real Estate Development,"3108 North Lamar
Austin, Texas 78705
(30.300656742000058, -97.74601665599994)","b'alliance residential, llc'","b'3108 north lamar austin, texas 78705 (30.300716, -97.745938)'",b'nicholas miller',b'2013-01-03',b'real estate development',b'2014-01-03'
945,0.885231018066,2015-01-12,2016-01-12,Leah Bojo,"Megabus Southwest, LLC",Real Estate,"1430 East Houston Street
San Antonio, Texas 78202
(29.425043552000034, -98.47546059299998)","b'megabus southwest, llc'","b'1430 east houston street san antonio, texas 78202 (29.425061, -98.475479)'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
96,0.613202754656,2014-06-09,2015-06-09,Mary Nabers,Oracle America Incorporated,Software Applications,"2350 Kerner Boulevard, Suite 250
San Rafael, California 94901
(37.94720578000005, -122.48866447699999)",b'google inc.',"b'2350 kerner boulevard, suite 250 san rafael, california 94901 (37.947381, -122.488915)'",b'gerardo interiano',b'2015-01-06',b'provides internet related products and services',b'2016-01-06'
952,0.931242346764,2015-01-12,2016-01-12,Leah Bojo,Western Rim Investors 2014 - 8 LP,Real Estate,"2505
Grand Prairie, Texas 75050
(32.76661388000008, -97.01900768099995)",b'western rim investors 2014 - 8 lp',"b'2505 grand prairie, texas 75050'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
164,0.886637527209,2014-04-25,2015-04-25,Nikelle Meade,"408 Sterzing, LLC",Land Development Company,"203 Colorado Street
Austin, Texas 78701
(30.264999381000052, -97.74537137799996)","b'408 sterzing, llc'","b'203 colorado street austin, texas 78701 (30.264912, -97.745443)'",b'nikelle meade',b'2015-06-27',b'land development company',b'2016-06-26'
783,0.919055530658,2014-04-25,2015-04-25,Nikelle Meade,"720 Lamar Place, L.C",Property Owner,"PO Box 6110
Austin, Texas 78761
(30.333402110000065, -97.69892717699997)","b'720 lamar place, l.c'","b'po box 6110 austin, texas 78761'",b'nikelle meade',b'2015-06-27',b'property owner',b'2016-06-26'
953,0.942312300205,2014-04-25,2015-04-25,Nikelle Meade,AECOM,Engineers,"400 West 15th Street, Suite 500
Austin, Texas 78701
(30.278057039000032, -97.74319356599995)",b'aecom',"b'400 west 15th street, suite 500 austin, texas 78701 (30.278057039000032, -97.74319356599995)'",b'alexandra jashinsky',b'2014-06-27',b'engineers',b'2015-04-25'
786,0.942312300205,2014-08-20,2015-08-20,Leslie Ward,A T & T,"Network deployment, development, zoning and signage issues","816 Congress Avenue, Suite 1100
Austin, Texas 78701
(30.270450827000047, -97.74195025399996)",b'a t & t',"b'816 congress avenue, suite 1100 austin, texas 78701 (30.270450827000047, -97.74195025399996)'","b'derlis ""trey salinas iii'",b'2014-08-20',"b'network deployment, development, zoning and signage issues'",b'2015-08-20'
153,0.880800843239,2014-03-13,2015-03-13,Dowe Gullatt,Ranger Excavating,Excavation,"5222 Thunder Creek Road
Austin, Texas 78759
(30.415465493000056, -97.74289742899998)",b'ranger excavating',"b'5222 thunder creek road austin, texas 78759 (30.415507, -97.742949)'",b'dowe gullatt',b'2015-03-17',b'excavation',b'2016-03-16'
210,0.586623123714,2015-01-12,2016-01-12,Leah Bojo,"Western Rim Investment Advisors, Inc",Real Estate,"2505 N State HWY 360, Ste 800
Grand Prairie, Texas 75050
(32.791368497000065, -97.05804690899998)","b'western rim investment advisors, inc'","b'2505 n state hwy 360, ste 800 grand prairie, texas 75050 (32.997617, -96.998802)'",b'leah bojo',b'2015-01-12',b'real estate',b'2016-01-12'
964,0.854892134666,2015-01-20,2016-01-20,David Armbrust            ,"Booth, Suzanne Deal",Real estate related issues,"4107 Lakeplace Lane
Austin, Texas 78746
(30.330003055000077, -97.78278251199998)","b'booth, suzanne deal'","b'4107 lakeplace lane austin, texas 78746 (30.330129, -97.782836)'",b'david armbrust',b'2015-01-20',b'real estate related issues',b'2016-01-20'
73,0.925428010266,2015-01-30,2016-01-30,Michael Whellan,"SXSW Properties, Inc.",Property Owner,"P.O. Box 49066
Austin, Texas 78765
(30.29996294700004, -97.73391750599995)","b'sxsw properties, inc.'","b'p.o. box 49066 austin, texas 78765'",b'michael whellan',b'2013-01-03',b'property owner',b'2014-01-03'
1084,,2010-12-16,2011-12-16,Sarah Crocker ,MU 13 ,Developer,"7200 Mopac, Suite 400
Austin, Texas 78731
(30.361233322000032, -97.74452521999996)",,,,,,
58,0.905502161809,2015-01-06,2016-01-06,Lynn Carley,Episcopal Theological Seminary of the Southwest,Religious Assembly/Education,"P. O. Box 2247
Austin, Texas 78768
(30.268192267000074, -97.74662664699997)",b'episcopal theological seminary of the southwest',"b'p. o. box 2247 austin, texas 78768'",b'lynn carley',b'2014-01-07',b'religious assembly/education',b'2016-01-06'
137,0.899147127356,2015-01-06,2016-01-06,Lynn Carley,"HSD Lakeway Holdings, LTD",Real Estate Investment/Development,"2101 Lakeway Boulevard, Suite 205
Austin, Texas 78734
(30.357573702000025, -97.97850333999997)","b'hsd lakeway holdings, ltd'","b'2101 lakeway boulevard, suite 205 austin, texas 78734 (30.357585, -97.978566)'",b'lynn carley',b'2014-01-07',b'real estate investment/development',b'2016-01-06'
66,0.875328434365,2015-01-06,2016-01-06,Lynn Carley,Hyde Park Baptist Church,Religious Assembly,"3901 Speedway
Austin, Texas 78751
(30.302484261000075, -97.73230565499995)",b'hyde park baptist church',"b'3901 speedway austin, texas 78751 (30.302398, -97.73238)'",b'lynn carley',b'2014-01-07',b'religious assembly',b'2016-01-06'
30,0.881787240505,2015-01-20,2016-01-20,David Armbrust            ,Johnson Development Company,Land use and development,"5005 Riverway, Suite 500
Houston, Texas 77056
(29.761293213000044, -95.46424976999998)",b'johnson development company',"b'5005 riverway, suite 500 houston, texas 77056'",b'david armbrust',b'2015-01-20',b'land use and development',b'2016-01-20'
204,0.882504117489,2014-10-16,2015-10-16,"Derlis ""Trey Salinas III",McShane Development,Real Estate Development,"816 Congress Avenue, Suite 1680
Austin, Texas 78701
(30.270450827000047, -97.74195025399996)",b'mcshane development',"b'816 congress avenue, suite 1680 austin, texas 78701 (30.270483, -97.741914)'","b'derlis ""trey salinas iii'",b'2014-10-16',b'real estate development',b'2015-10-16'
848,0.884510733187,2014-01-03,2015-01-03,Peter Cesaro,"Constructive Ventures, Inc.",Property Owner,"100 East Eighth Street
Austin, Texas 78702
(30.269917544000066, -97.74200065699995)","b'constructive ventures, inc.'","b'100 east eighth street austin, texas 78702 (30.269934, -97.742119)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
961,0.881705105305,2015-01-20,2016-01-20,David Armbrust            ,"Keating, Pat",Real estate related issues,"6300 Bee Cave Road, Building One
Austin, Texas 78746
(30.296447457000056, -97.83091447599998)","b'keating, pat'","b'6300 bee cave road, building one austin, texas 78746 (30.296418, -97.830654)'",b'david armbrust',b'2015-01-20',b'real estate related issues',b'2016-01-20'
963,0.887741545836,2015-01-20,2016-01-20,David Armbrust            ,"Straughan, George",Permitting,"3201 Bowman Avenue
Austin, Texas 78703
(30.300245378000056, -97.77257214299999)","b'straughan, george'","b'3201 bowman avenue austin, texas 78703 (30.300252, -97.772521)'",b'david armbrust',b'2015-01-20',b'permitting',b'2016-01-20'
215,0.868169128895,2015-01-26,2016-01-26,Robert Levinski,Save Our Springs Alliance,Environmental Protection,"221 E. 9th Street, Ste 201
Austin, Texas 78701
(30.270213457000068, -97.73960766499994)",b'save our springs alliance',"b'221 e. 9th street, ste 201 austin, texas 78701 (30.27019, -97.739389)'",b'robert levinski',b'2014-06-01',b'environmental protection',b'2015-06-01'
73,0.925428010266,2014-01-03,2015-01-03,R. Haywood,"SXSW Properties, Inc.",Property Owner,"P.O. Box 49066
Austin, Texas 78765
(30.29996294700004, -97.73391750599995)","b'sxsw properties, inc.'","b'p.o. box 49066 austin, texas 78765'",b'michael whellan',b'2013-01-03',b'property owner',b'2014-01-03'
863,0.880609124899,2015-01-30,2016-01-30,Michael Whellan,St. David's Healthcare Center,Healthcare Provider,"98 San Jacinto, Suite 1800
Austin, Texas 78701
(30.262322631000075, -97.74231206999997)","b""st. david's healthcare center""","b'98 san jacinto, suite 1800 austin, texas 78701 (30.262322349000442, -97.74231207299965)'",b'michael whellan',b'2013-01-03',b'healthcare provider',b'2014-01-03'
790,0.745861779241,2014-01-03,2015-01-03,Rick Triplett,"Scarbrough Ventures, L.L.C.",Property Owner,"517 West 39th Street
Austin, Texas 78751
(30.303875065000057, -97.73701272599999)","b'scarbrough ventures, l.l.c.'","b'517 west 39th street austin, texas 78751 (30.303873, -97.736929)'",b'wm. bray',b'2013-01-03',b'property owner',b'2014-01-03'
869,0.897656574845,2013-03-04,2014-03-04,Paul Salda?a,Trammell Crow Company,Real Estate Development,"100 Congress Avenue, Suite 225
Austin, Texas 78701
(30.26396002300004, -97.74435045699994)",b'trammell crow company',"b'100 congress avenue, suite 225 austin, texas 78701 (30.263622, -97.744452)'",b'paul salda?a',b'2015-01-06',b'real estate development',b'2016-01-06'
